Name,rank,count,prop100k,cum_prop100k
Divito,16536,1736,0.59,73588.06
Deboard,16536,1736,0.59,73588.65
Gerrish,16536,1736,0.59,73589.24
Stansfield,16536,1736,0.59,73589.83
Tay,16536,1736,0.59,73590.42
Andrzejewski,16536,1736,0.59,73591.01
Bachelder,16536,1736,0.59,73591.6
Barile,16544,1735,0.59,73592.18
Alvardo,16544,1735,0.59,73592.77
Acero,16544,1735,0.59,73593.36
Zick,16544,1735,0.59,73593.95
Vandermolen,16544,1735,0.59,73594.54
Godbolt,16544,1735,0.59,73595.12
Farquharson,16544,1735,0.59,73595.71
Degarmo,16544,1735,0.59,73596.3
Dennehy,16544,1735,0.59,73596.89
Loden,16544,1735,0.59,73597.48
Mian,16544,1735,0.59,73598.07
Newlon,16555,1734,0.59,73598.65
Perrigo,16555,1734,0.59,73599.24
Cairo,16555,1734,0.59,73599.83
Fenderson,16555,1734,0.59,73600.42
Speidel,16555,1734,0.59,73601
Roma,16560,1733,0.59,73601.59
Aybar,16560,1733,0.59,73602.18
Bonelli,16560,1733,0.59,73602.77
Blocher,16560,1733,0.59,73603.35
Giannone,16560,1733,0.59,73603.94
Gartrell,16560,1733,0.59,73604.53
Pullman,16560,1733,0.59,73605.12
Newborn,16560,1733,0.59,73605.7
Koepp,16560,1733,0.59,73606.29
Koroma,16560,1733,0.59,73606.88
Murtagh,16570,1732,0.59,73607.47
Gokey,16570,1732,0.59,73608.05
Demos,16570,1732,0.59,73608.64
Deavers,16570,1732,0.59,73609.23
Dedeaux,16570,1732,0.59,73609.82
Deharo,16575,1731,0.59,73610.4
Gaw,16575,1731,0.59,73610.99
Halladay,16575,1731,0.59,73611.58
Maxim,16575,1731,0.59,73612.16
Beauford,16575,1731,0.59,73612.75
Varona,16575,1731,0.59,73613.34
Sandor,16575,1731,0.59,73613.92
Votaw,16582,1730,0.59,73614.51
Aune,16582,1730,0.59,73615.1
Lauro,16582,1730,0.59,73615.68
Rahimi,16582,1730,0.59,73616.27
Poblete,16586,1729,0.59,73616.86
Fendley,16586,1729,0.59,73617.44
Curto,16586,1729,0.59,73618.03
Byrom,16586,1729,0.59,73618.61
Wurm,16586,1729,0.59,73619.2
Varma,16586,1729,0.59,73619.79
Vince,16586,1729,0.59,73620.37
Trollinger,16593,1728,0.59,73620.96
Bickett,16593,1728,0.59,73621.54
Seiden,16593,1728,0.59,73622.13
Bruneau,16593,1728,0.59,73622.72
Conteh,16593,1728,0.59,73623.3
Popov,16593,1728,0.59,73623.89
Mertes,16593,1728,0.59,73624.47
Lourenco,16593,1728,0.59,73625.06
Kocsis,16601,1727,0.59,73625.64
Mitton,16601,1727,0.59,73626.23
Noga,16601,1727,0.59,73626.81
Rapier,16601,1727,0.59,73627.4
Delira,16601,1727,0.59,73627.99
Emmerich,16601,1727,0.59,73628.57
Facio,16601,1727,0.59,73629.16
Galeas,16601,1727,0.59,73629.74
Goris,16601,1727,0.59,73630.33
Guinan,16601,1727,0.59,73630.91
Harpe,16601,1727,0.59,73631.5
Styron,16601,1727,0.59,73632.08
Blundell,16601,1727,0.59,73632.67
Baba,16601,1727,0.59,73633.26
Ankrom,16601,1727,0.59,73633.84
Bhagat,16616,1726,0.59,73634.43
Vannorman,16616,1726,0.59,73635.01
Hoxie,16616,1726,0.59,73635.6
Faulkenberry,16616,1726,0.59,73636.18
Penna,16616,1726,0.59,73636.77
Pehrson,16616,1726,0.59,73637.35
Juergens,16616,1726,0.59,73637.94
Lininger,16616,1726,0.59,73638.52
Losh,16624,1725,0.58,73639.11
Nie,16624,1725,0.58,73639.69
Newbill,16624,1725,0.58,73640.28
Fergerson,16624,1725,0.58,73640.86
Straughter,16624,1725,0.58,73641.45
Thornley,16624,1725,0.58,73642.03
Vanriper,16630,1724,0.58,73642.61
Hazlewood,16630,1724,0.58,73643.2
Phalen,16630,1724,0.58,73643.78
Ramadan,16630,1724,0.58,73644.37
Kruk,16630,1724,0.58,73644.95
Lemmer,16635,1723,0.58,73645.54
Lamarca,16635,1723,0.58,73646.12
Frailey,16635,1723,0.58,73646.7
Debellis,16635,1723,0.58,73647.29
Crary,16635,1723,0.58,73647.87
Davin,16635,1723,0.58,73648.46
Cornette,16641,1722,0.58,73649.04
Newbern,16641,1722,0.58,73649.62
Bonfiglio,16641,1722,0.58,73650.21
Beliveau,16644,1721,0.58,73650.79
Anastasio,16644,1721,0.58,73651.38
Motsinger,16644,1721,0.58,73651.96
Pinard,16644,1721,0.58,73652.54
Paolini,16644,1721,0.58,73653.13
Manger,16644,1721,0.58,73653.71
Mcnett,16644,1721,0.58,73654.29
Hashmi,16644,1721,0.58,73654.88
Carignan,16652,1720,0.58,73655.46
Lowenstein,16652,1720,0.58,73656.04
Mynatt,16652,1720,0.58,73656.63
Bevill,16652,1720,0.58,73657.21
Barratt,16652,1720,0.58,73657.79
Baudoin,16652,1720,0.58,73658.37
Vicari,16652,1720,0.58,73658.96
Weisner,16652,1720,0.58,73659.54
Solar,16652,1720,0.58,73660.12
Schrank,16652,1720,0.58,73660.71
Vawter,16662,1719,0.58,73661.29
Bannerman,16662,1719,0.58,73661.87
Arif,16662,1719,0.58,73662.46
Malveaux,16662,1719,0.58,73663.04
Matthies,16662,1719,0.58,73663.62
Cappiello,16662,1719,0.58,73664.2
Burda,16662,1719,0.58,73664.79
Hodgin,16662,1719,0.58,73665.37
Freiberg,16662,1719,0.58,73665.95
Frenzel,16662,1719,0.58,73666.53
Fujita,16662,1719,0.58,73667.12
Falkowski,16662,1719,0.58,73667.7
Gies,16662,1719,0.58,73668.28
Carico,16675,1718,0.58,73668.87
Kukla,16675,1718,0.58,73669.45
Aurand,16675,1718,0.58,73670.03
Bibeau,16675,1718,0.58,73670.61
Bennion,16679,1717,0.58,73671.19
Blaker,16679,1717,0.58,73671.78
Soloman,16679,1717,0.58,73672.36
Kurowski,16679,1717,0.58,73672.94
Leachman,16679,1717,0.58,73673.52
Gillham,16679,1717,0.58,73674.1
Gibby,16679,1717,0.58,73674.69
Gregerson,16679,1717,0.58,73675.27
Gaiser,16687,1716,0.58,73675.85
Fralick,16687,1716,0.58,73676.43
Corbo,16687,1716,0.58,73677.01
Dahle,16687,1716,0.58,73677.6
Elamin,16687,1716,0.58,73678.18
Minchew,16687,1716,0.58,73678.76
Steere,16687,1716,0.58,73679.34
Sowders,16687,1716,0.58,73679.92
Balint,16687,1716,0.58,73680.5
Woelfel,16696,1715,0.58,73681.09
Moodie,16696,1715,0.58,73681.67
Kennerly,16696,1715,0.58,73682.25
Luoma,16696,1715,0.58,73682.83
Lorence,16696,1715,0.58,73683.41
Brzozowski,16696,1715,0.58,73683.99
Faucette,16696,1715,0.58,73684.57
Human,16696,1715,0.58,73685.16
Guidroz,16704,1714,0.58,73685.74
Halperin,16704,1714,0.58,73686.32
Lanoue,16704,1714,0.58,73686.9
Knipe,16707,1713,0.58,73687.48
Nyquist,16707,1713,0.58,73688.06
Hipple,16707,1713,0.58,73688.64
Glatt,16707,1713,0.58,73689.22
Dogan,16707,1713,0.58,73689.8
Wuest,16707,1713,0.58,73690.38
Wass,16707,1713,0.58,73690.96
Baize,16707,1713,0.58,73691.54
Swim,16707,1713,0.58,73692.13
Wada,16716,1712,0.58,73692.71
Corns,16716,1712,0.58,73693.29
Haefner,16716,1712,0.58,73693.87
Rasor,16716,1712,0.58,73694.45
Parenti,16720,1711,0.58,73695.03
Kaczor,16720,1711,0.58,73695.61
Henningsen,16720,1711,0.58,73696.19
Greeno,16720,1711,0.58,73696.77
Dalby,16720,1711,0.58,73697.35
Deeb,16720,1711,0.58,73697.93
Vose,16720,1711,0.58,73698.51
Asselin,16720,1711,0.58,73699.09
Vandermeer,16728,1710,0.58,73699.67
Rivenbark,16728,1710,0.58,73700.25
Duan,16728,1710,0.58,73700.83
Grounds,16728,1710,0.58,73701.41
Klass,16728,1710,0.58,73701.99
Mango,16728,1710,0.58,73702.57
Kepley,16734,1709,0.58,73703.14
Murley,16734,1709,0.58,73703.72
Forbush,16734,1709,0.58,73704.3
Finkbeiner,16734,1709,0.58,73704.88
Demelo,16734,1709,0.58,73705.46
Rimer,16734,1709,0.58,73706.04
Ybanez,16734,1709,0.58,73706.62
Bona,16734,1709,0.58,73707.2
Belair,16734,1709,0.58,73707.78
Wasko,16743,1708,0.58,73708.36
Vancil,16743,1708,0.58,73708.94
Sablan,16743,1708,0.58,73709.52
Bunger,16743,1708,0.58,73710.1
Petti,16743,1708,0.58,73710.67
Rancourt,16748,1707,0.58,73711.25
Kittleson,16748,1707,0.58,73711.83
Bruss,16748,1707,0.58,73712.41
Engelmann,16748,1707,0.58,73712.99
Flor,16748,1707,0.58,73713.57
Faye,16748,1707,0.58,73714.15
Sickels,16748,1707,0.58,73714.73
Roxas,16755,1706,0.58,73715.3
Baumbach,16755,1706,0.58,73715.88
Akey,16755,1706,0.58,73716.46
Hambright,16755,1706,0.58,73717.04
Lary,16755,1706,0.58,73717.62
Pandey,16755,1706,0.58,73718.2
Kafka,16761,1705,0.58,73718.77
Lengyel,16761,1705,0.58,73719.35
Elsey,16761,1705,0.58,73719.93
Deppe,16761,1705,0.58,73720.51
Curtsinger,16765,1704,0.58,73721.09
Canlas,16765,1704,0.58,73721.66
Hegedus,16765,1704,0.58,73722.24
Hunziker,16765,1704,0.58,73722.82
Jani,16765,1704,0.58,73723.4
Massenburg,16765,1704,0.58,73723.97
Kendricks,16765,1704,0.58,73724.55
Latson,16765,1704,0.58,73725.13
Procter,16765,1704,0.58,73725.71
Studley,16765,1704,0.58,73726.28
Aubry,16775,1703,0.58,73726.86
Reising,16775,1703,0.58,73727.44
Kurek,16775,1703,0.58,73728.02
Godines,16775,1703,0.58,73728.59
Coatney,16775,1703,0.58,73729.17
Crittendon,16775,1703,0.58,73729.75
Dechant,16781,1702,0.58,73730.33
Fertig,16781,1702,0.58,73730.9
Flippin,16781,1702,0.58,73731.48
Matheney,16781,1702,0.58,73732.06
Becnel,16781,1702,0.58,73732.63
Vanauken,16781,1702,0.58,73733.21
Stefani,16781,1702,0.58,73733.79
Tariq,16781,1702,0.58,73734.36
Spurrier,16789,1701,0.58,73734.94
Simonian,16789,1701,0.58,73735.52
Smalling,16789,1701,0.58,73736.09
Sande,16789,1701,0.58,73736.67
Lein,16789,1701,0.58,73737.25
Lassen,16789,1701,0.58,73737.82
Piggott,16789,1701,0.58,73738.4
Foulks,16789,1701,0.58,73738.98
Eppley,16789,1701,0.58,73739.55
Bugbee,16798,1700,0.58,73740.13
Labrada,16798,1700,0.58,73740.71
Kuss,16798,1700,0.58,73741.28
Staggers,16798,1700,0.58,73741.86
Winget,16802,1699,0.58,73742.44
Krom,16802,1699,0.58,73743.01
Legler,16802,1699,0.58,73743.59
Millikan,16802,1699,0.58,73744.16
Burbach,16802,1699,0.58,73744.74
Fleckenstein,16802,1699,0.58,73745.32
Geoghegan,16802,1699,0.58,73745.89
Facundo,16809,1698,0.58,73746.47
Costales,16809,1698,0.58,73747.04
Duane,16809,1698,0.58,73747.62
Dennie,16809,1698,0.58,73748.19
Pozos,16809,1698,0.58,73748.77
Porcaro,16809,1698,0.58,73749.34
Lauver,16809,1698,0.58,73749.92
Mastro,16809,1698,0.58,73750.5
Worthey,16809,1698,0.58,73751.07
Bohner,16809,1698,0.58,73751.65
Borquez,16809,1698,0.58,73752.22
Applebaum,16809,1698,0.58,73752.8
Spruell,16809,1698,0.58,73753.37
Schwindt,16809,1698,0.58,73753.95
Selleck,16809,1698,0.58,73754.53
Tipps,16824,1697,0.58,73755.1
Bartling,16824,1697,0.58,73755.68
Blasko,16824,1697,0.58,73756.25
Mccausland,16824,1697,0.58,73756.83
Labra,16824,1697,0.58,73757.4
Red,16824,1697,0.58,73757.98
Nilles,16824,1697,0.58,73758.55
Disbrow,16824,1697,0.58,73759.13
Grochowski,16824,1697,0.58,73759.7
Ishikawa,16833,1696,0.57,73760.28
Chagolla,16833,1696,0.57,73760.85
Buse,16833,1696,0.57,73761.43
Minier,16833,1696,0.57,73762
Philbin,16833,1696,0.57,73762.58
Kaser,16833,1696,0.57,73763.15
Marceau,16839,1695,0.57,73763.73
Buterbaugh,16839,1695,0.57,73764.3
Bridger,16839,1695,0.57,73764.88
Connery,16839,1695,0.57,73765.45
Elsayed,16839,1695,0.57,73766.03
Fowles,16839,1695,0.57,73766.6
Ulery,16839,1695,0.57,73767.18
Sowinski,16839,1695,0.57,73767.75
Stegner,16839,1695,0.57,73768.32
Stoehr,16848,1694,0.57,73768.9
Sperber,16848,1694,0.57,73769.47
Sumler,16848,1694,0.57,73770.05
Vaidya,16848,1694,0.57,73770.62
Armbrust,16848,1694,0.57,73771.2
Gillan,16848,1694,0.57,73771.77
Gutshall,16848,1694,0.57,73772.34
Depue,16848,1694,0.57,73772.92
Custis,16856,1693,0.57,73773.49
Loiacono,16856,1693,0.57,73774.07
Thrall,16856,1693,0.57,73774.64
Slick,16856,1693,0.57,73775.21
Ryba,16860,1692,0.57,73775.79
Bohlen,16860,1692,0.57,73776.36
Lindauer,16860,1692,0.57,73776.94
Cermak,16860,1692,0.57,73777.51
Cothren,16864,1691,0.57,73778.08
Demartini,16864,1691,0.57,73778.66
Eash,16864,1691,0.57,73779.23
Doyal,16864,1691,0.57,73779.8
Chmiel,16868,1690,0.57,73780.37
Jaros,16868,1690,0.57,73780.95
Franson,16868,1690,0.57,73781.52
Betancur,16868,1690,0.57,73782.09
Wolbert,16868,1690,0.57,73782.67
Tilford,16868,1690,0.57,73783.24
Suess,16868,1690,0.57,73783.81
Swindler,16868,1690,0.57,73784.39
Bracewell,16876,1689,0.57,73784.96
Girod,16876,1689,0.57,73785.53
Cerritos,16876,1689,0.57,73786.1
Melnik,16876,1689,0.57,73786.68
Nealey,16876,1689,0.57,73787.25
Locher,16881,1688,0.57,73787.82
Caley,16881,1688,0.57,73788.39
Dorgan,16881,1688,0.57,73788.96
Eli,16881,1688,0.57,73789.54
File,16881,1688,0.57,73790.11
Vidrio,16881,1688,0.57,73790.68
Weary,16887,1687,0.57,73791.25
Bran,16887,1687,0.57,73791.83
Aberle,16887,1687,0.57,73792.4
Garst,16887,1687,0.57,73792.97
Howery,16887,1687,0.57,73793.54
Michalik,16887,1687,0.57,73794.11
Montejo,16887,1687,0.57,73794.69
Hruby,16894,1686,0.57,73795.26
Coloma,16894,1686,0.57,73795.83
Blacker,16894,1686,0.57,73796.4
Wardwell,16894,1686,0.57,73796.97
Stalder,16894,1686,0.57,73797.54
Schild,16894,1686,0.57,73798.11
Scarpa,16900,1685,0.57,73798.69
Rosendahl,16900,1685,0.57,73799.26
Stumbo,16900,1685,0.57,73799.83
Charlesworth,16900,1685,0.57,73800.4
Dragoo,16900,1685,0.57,73800.97
Hoar,16900,1685,0.57,73801.54
Nowacki,16900,1685,0.57,73802.11
Mantle,16900,1685,0.57,73802.68
Komar,16900,1685,0.57,73803.26
Pinner,16909,1684,0.57,73803.83
Pressman,16909,1684,0.57,73804.4
Gagner,16909,1684,0.57,73804.97
Caves,16909,1684,0.57,73805.54
Seligman,16909,1684,0.57,73806.11
Wynter,16909,1684,0.57,73806.68
Bow,16909,1684,0.57,73807.25
Bax,16909,1684,0.57,73807.82
Coplin,16917,1683,0.57,73808.39
Dudgeon,16917,1683,0.57,73808.96
Hilaire,16919,1682,0.57,73809.53
Nevitt,16919,1682,0.57,73810.1
Lansford,16919,1682,0.57,73810.67
Mclelland,16919,1682,0.57,73811.24
Mall,16919,1682,0.57,73811.81
Schroyer,16919,1682,0.57,73812.38
Templeman,16919,1682,0.57,73812.96
Stager,16926,1681,0.57,73813.53
Bashore,16926,1681,0.57,73814.09
Learned,16926,1681,0.57,73814.66
Mowbray,16926,1681,0.57,73815.23
Province,16926,1681,0.57,73815.8
Jeancharles,16926,1681,0.57,73816.37
Girton,16926,1681,0.57,73816.94
Goldschmidt,16933,1680,0.57,73817.51
Enamorado,16933,1680,0.57,73818.08
Buelow,16933,1680,0.57,73818.65
Morena,16933,1680,0.57,73819.22
Loudon,16933,1680,0.57,73819.79
Serpas,16933,1680,0.57,73820.36
Spier,16939,1679,0.57,73820.93
Vanvleet,16939,1679,0.57,73821.5
Mcbean,16939,1679,0.57,73822.07
Quintal,16939,1679,0.57,73822.64
Huot,16939,1679,0.57,73823.21
Giambrone,16944,1678,0.57,73823.78
Coury,16944,1678,0.57,73824.35
Eaglin,16944,1678,0.57,73824.91
Days,16944,1678,0.57,73825.48
Reiber,16944,1678,0.57,73826.05
Pico,16944,1678,0.57,73826.62
Winship,16944,1678,0.57,73827.19
Skala,16944,1678,0.57,73827.76
Rolfes,16944,1678,0.57,73828.33
Bartle,16953,1677,0.57,73828.9
Miao,16953,1677,0.57,73829.46
Dominy,16953,1677,0.57,73830.03
Chittum,16953,1677,0.57,73830.6
Forward,16953,1677,0.57,73831.17
Chmura,16958,1676,0.57,73831.74
Cosey,16958,1676,0.57,73832.31
Coletta,16958,1676,0.57,73832.87
Buswell,16958,1676,0.57,73833.44
Bubb,16958,1676,0.57,73834.01
Villamil,16958,1676,0.57,73834.58
Rohloff,16958,1676,0.57,73835.15
Ricca,16958,1676,0.57,73835.72
Sax,16958,1676,0.57,73836.28
Streich,16958,1676,0.57,73836.85
Basu,16968,1675,0.57,73837.42
Blanford,16968,1675,0.57,73837.99
Dalzell,16968,1675,0.57,73838.55
Gedeon,16968,1675,0.57,73839.12
Mwangi,16968,1675,0.57,73839.69
Nicholes,16968,1675,0.57,73840.26
Kintz,16968,1675,0.57,73840.83
Nakashima,16975,1674,0.57,73841.39
Purdue,16975,1674,0.57,73841.96
Goodenough,16975,1674,0.57,73842.53
Hovland,16975,1674,0.57,73843.1
Horvat,16975,1674,0.57,73843.66
Vanvliet,16975,1674,0.57,73844.23
Stukes,16975,1674,0.57,73844.8
Sayegh,16975,1674,0.57,73845.37
Shive,16975,1674,0.57,73845.93
Schrage,16984,1673,0.57,73846.5
Villalvazo,16984,1673,0.57,73847.07
Tuller,16984,1673,0.57,73847.64
Arita,16984,1673,0.57,73848.2
Cuello,16984,1673,0.57,73848.77
Duchene,16984,1673,0.57,73849.34
Puerto,16984,1673,0.57,73849.9
Rafter,16984,1673,0.57,73850.47
Maule,16984,1673,0.57,73851.04
Masuda,16993,1672,0.57,73851.6
Pyron,16993,1672,0.57,73852.17
Poll,16993,1672,0.57,73852.74
Edlund,16993,1672,0.57,73853.31
Errico,16993,1672,0.57,73853.87
Hiler,16993,1672,0.57,73854.44
Fett,16993,1672,0.57,73855.01
Antrim,16993,1672,0.57,73855.57
Sano,16993,1672,0.57,73856.14
Rodger,16993,1672,0.57,73856.71
Soules,16993,1672,0.57,73857.27
Swearengin,16993,1672,0.57,73857.84
Becraft,17005,1671,0.57,73858.41
Whicker,17005,1671,0.57,73858.97
Gildersleeve,17005,1671,0.57,73859.54
Gallina,17005,1671,0.57,73860.11
Ransome,17005,1671,0.57,73860.67
Oliverio,17005,1671,0.57,73861.24
Miyashiro,17005,1671,0.57,73861.81
Mcdole,17005,1671,0.57,73862.37
Kebede,17005,1671,0.57,73862.94
Knoblauch,17014,1670,0.57,73863.5
Lisowski,17014,1670,0.57,73864.07
Cree,17014,1670,0.57,73864.64
Diblasi,17014,1670,0.57,73865.2
Vanbrunt,17014,1670,0.57,73865.77
Bilal,17014,1670,0.57,73866.34
Arocha,17014,1670,0.57,73866.9
Zeiger,17014,1670,0.57,73867.47
Tebo,17014,1670,0.57,73868.03
Rosenow,17014,1670,0.57,73868.6
Runner,17014,1670,0.57,73869.17
Sheley,17014,1670,0.57,73869.73
Theus,17026,1669,0.57,73870.3
Fenstermacher,17026,1669,0.57,73870.86
Luton,17026,1669,0.57,73871.43
Kos,17026,1669,0.57,73872
Kassa,17026,1669,0.57,73872.56
Kincheloe,17026,1669,0.57,73873.13
Monje,17026,1669,0.57,73873.69
Neptune,17033,1668,0.57,73874.26
Pippen,17033,1668,0.57,73874.82
Hockensmith,17033,1668,0.57,73875.39
Burdge,17033,1668,0.57,73875.95
Corlett,17033,1668,0.57,73876.52
Tack,17033,1668,0.57,73877.09
Soe,17033,1668,0.57,73877.65
Seldon,17040,1667,0.57,73878.22
Wolak,17040,1667,0.57,73878.78
Culotta,17040,1667,0.57,73879.35
Grob,17040,1667,0.57,73879.91
Fagundes,17040,1667,0.57,73880.48
Peed,17040,1667,0.57,73881.04
Mohamud,17040,1667,0.57,73881.61
Prill,17047,1666,0.56,73882.17
Mcmeans,17047,1666,0.56,73882.74
Hohmann,17047,1666,0.56,73883.3
Hitz,17047,1666,0.56,73883.87
Croll,17047,1666,0.56,73884.43
Dejohn,17047,1666,0.56,73885
Difiore,17047,1666,0.56,73885.56
Coonrod,17047,1666,0.56,73886.13
Bassi,17047,1666,0.56,73886.69
Younan,17056,1665,0.56,73887.25
Trombetta,17056,1665,0.56,73887.82
Stem,17056,1665,0.56,73888.38
Crase,17056,1665,0.56,73888.95
Escutia,17056,1665,0.56,73889.51
Lipka,17056,1665,0.56,73890.08
Knudtson,17056,1665,0.56,73890.64
Koury,17063,1664,0.56,73891.21
Lasko,17063,1664,0.56,73891.77
Orner,17063,1664,0.56,73892.33
Fyfe,17063,1664,0.56,73892.9
Candido,17063,1664,0.56,73893.46
Sholar,17063,1664,0.56,73894.03
Riche,17063,1664,0.56,73894.59
Berkman,17063,1664,0.56,73895.15
Bellomy,17063,1664,0.56,73895.72
Badilla,17072,1663,0.56,73896.28
Schwandt,17072,1663,0.56,73896.85
Cheong,17072,1663,0.56,73897.41
Flinchum,17072,1663,0.56,73897.97
Galusha,17072,1663,0.56,73898.54
Haston,17072,1663,0.56,73899.1
Learn,17072,1663,0.56,73899.66
Kirst,17072,1663,0.56,73900.23
Mcneilly,17080,1662,0.56,73900.79
Haggins,17080,1662,0.56,73901.35
Hudock,17080,1662,0.56,73901.92
Ruis,17080,1662,0.56,73902.48
Vanhoy,17080,1662,0.56,73903.05
Wile,17080,1662,0.56,73903.61
Waldrip,17080,1662,0.56,73904.17
Bhattacharya,17087,1661,0.56,73904.74
Bohnert,17087,1661,0.56,73905.3
Requena,17087,1661,0.56,73905.86
Coop,17087,1661,0.56,73906.42
Limones,17087,1661,0.56,73906.99
Kendig,17087,1661,0.56,73907.55
Ramm,17087,1661,0.56,73908.11
Philbrook,17087,1661,0.56,73908.68
Pigeon,17087,1661,0.56,73909.24
Otwell,17087,1661,0.56,73909.8
Cobble,17097,1660,0.56,73910.37
Cichon,17097,1660,0.56,73910.93
Deshotel,17097,1660,0.56,73911.49
Denicola,17097,1660,0.56,73912.05
Hansley,17097,1660,0.56,73912.62
Bodily,17097,1660,0.56,73913.18
Whitbeck,17097,1660,0.56,73913.74
Baillie,17104,1659,0.56,73914.3
Isabell,17104,1659,0.56,73914.87
Forth,17104,1659,0.56,73915.43
Piekarski,17104,1659,0.56,73915.99
Prioleau,17104,1659,0.56,73916.55
Opp,17104,1659,0.56,73917.12
Landgraf,17104,1659,0.56,73917.68
Madonna,17111,1658,0.56,73918.24
Pomerleau,17111,1658,0.56,73918.8
Ficklin,17111,1658,0.56,73919.37
Higham,17111,1658,0.56,73919.93
Eno,17111,1658,0.56,73920.49
Ehrman,17111,1658,0.56,73921.05
Beckles,17111,1658,0.56,73921.61
Ulm,17111,1658,0.56,73922.18
Sylvestre,17111,1658,0.56,73922.74
Ellard,17120,1657,0.56,73923.3
Domenech,17120,1657,0.56,73923.86
Capel,17120,1657,0.56,73924.42
Castillon,17120,1657,0.56,73924.98
Hamad,17120,1657,0.56,73925.55
Faustino,17120,1657,0.56,73926.11
Fulp,17120,1657,0.56,73926.67
Overbeck,17127,1656,0.56,73927.23
Mcnab,17127,1656,0.56,73927.79
Secord,17127,1656,0.56,73928.35
Blubaugh,17127,1656,0.56,73928.92
Bosarge,17131,1655,0.56,73929.48
Smolen,17131,1655,0.56,73930.04
Luviano,17131,1655,0.56,73930.6
Litten,17131,1655,0.56,73931.16
Mollett,17135,1654,0.56,73931.72
Giacalone,17135,1654,0.56,73932.28
Godby,17135,1654,0.56,73932.84
Haughey,17135,1654,0.56,73933.4
Courtemanche,17135,1654,0.56,73933.96
Spinney,17135,1654,0.56,73934.52
Baumeister,17135,1654,0.56,73935.08
Beemer,17142,1653,0.56,73935.65
Beams,17142,1653,0.56,73936.21
Yocom,17142,1653,0.56,73936.77
Ally,17142,1653,0.56,73937.33
Yeboah,17142,1653,0.56,73937.89
Calandra,17142,1653,0.56,73938.45
Jerkins,17142,1653,0.56,73939.01
Golston,17142,1653,0.56,73939.57
Provo,17142,1653,0.56,73940.13
Linhart,17151,1652,0.56,73940.69
Mallow,17151,1652,0.56,73941.25
Filip,17151,1652,0.56,73941.81
Dominquez,17151,1652,0.56,73942.37
Endo,17151,1652,0.56,73942.93
Sudol,17151,1652,0.56,73943.49
Schroeter,17151,1652,0.56,73944.05
Sardina,17151,1652,0.56,73944.61
Yard,17159,1651,0.56,73945.17
Wildermuth,17159,1651,0.56,73945.73
Westerlund,17159,1651,0.56,73946.29
Crosswhite,17159,1651,0.56,73946.85
Canedo,17159,1651,0.56,73947.41
Campanelli,17159,1651,0.56,73947.97
Farrier,17159,1651,0.56,73948.53
Garciaperez,17159,1651,0.56,73949.09
Meola,17159,1651,0.56,73949.65
Junkins,17159,1651,0.56,73950.21
Kuper,17169,1650,0.56,73950.76
Perone,17169,1650,0.56,73951.32
Glanton,17169,1650,0.56,73951.88
Criddle,17169,1650,0.56,73952.44
Din,17169,1650,0.56,73953
Winch,17169,1650,0.56,73953.56
Wolfgram,17169,1650,0.56,73954.12
Wagar,17176,1649,0.56,73954.68
Tawney,17176,1649,0.56,73955.24
Haslett,17176,1649,0.56,73955.8
Prall,17176,1649,0.56,73956.36
Mahmud,17176,1649,0.56,73956.92
Lockley,17176,1649,0.56,73957.48
Maez,17182,1648,0.56,73958.03
Mccloy,17182,1648,0.56,73958.59
Legros,17182,1648,0.56,73959.15
Profit,17182,1648,0.56,73959.71
Mizer,17182,1648,0.56,73960.27
Dauzat,17182,1648,0.56,73960.83
Tietjen,17182,1648,0.56,73961.39
Straughn,17182,1648,0.56,73961.94
Angelini,17182,1648,0.56,73962.5
Arakaki,17182,1648,0.56,73963.06
Ary,17182,1648,0.56,73963.62
Vancleve,17193,1647,0.56,73964.18
Stanback,17193,1647,0.56,73964.74
Schwanke,17193,1647,0.56,73965.3
Shobe,17193,1647,0.56,73965.85
Rishel,17193,1647,0.56,73966.41
Isenhour,17193,1647,0.56,73966.97
Garfinkel,17193,1647,0.56,73967.53
Kuehne,17193,1647,0.56,73968.09
Killam,17193,1647,0.56,73968.65
Lapan,17202,1646,0.56,73969.2
Leonetti,17202,1646,0.56,73969.76
Neblett,17202,1646,0.56,73970.32
Regina,17202,1646,0.56,73970.88
Henline,17202,1646,0.56,73971.44
Dauphin,17202,1646,0.56,73971.99
Entrekin,17202,1646,0.56,73972.55
Brehmer,17202,1646,0.56,73973.11
Coster,17202,1646,0.56,73973.67
Rolston,17202,1646,0.56,73974.23
Sherk,17202,1646,0.56,73974.78
Schmuck,17202,1646,0.56,73975.34
Voll,17202,1646,0.56,73975.9
Beets,17202,1646,0.56,73976.46
Ambrocio,17216,1645,0.56,73977.02
Wieder,17216,1645,0.56,73977.57
Udell,17216,1645,0.56,73978.13
Resendes,17216,1645,0.56,73978.69
Sluss,17216,1645,0.56,73979.25
Broadwell,17216,1645,0.56,73979.8
Garciamartinez,17216,1645,0.56,73980.36
Raynes,17216,1645,0.56,73980.92
Neto,17216,1645,0.56,73981.48
Nocera,17216,1645,0.56,73982.03
Most,17216,1645,0.56,73982.59
Mehaffey,17216,1645,0.56,73983.15
Merck,17216,1645,0.56,73983.71
Leisure,17229,1644,0.56,73984.26
Morning,17229,1644,0.56,73984.82
